,STORE_KEY,STORE_NUMBER,STORE_NAME,STORE_TYPE_NAME,OPEN_DATE,CLOSE_DATE,CITY_NAME,STATE_CODE,STATE_NAME,TIME_ZONE_NAME,DMA_ID,DMA_NAME,STORE_STATUS,REGION_ID,REGION_NAME,PRIOR_STORE_NUMBER,STORE_LIVE_DATE,STORE_FUNCTIONAL_STATUS,GLOBAL_REGION_STORE_TYPE_NAME,AREA_REGION,DISPATCH_GO_LIVE_DATE,DOOR_DASH_GO_LIVE_DATE,DOOR_DASH_MARKUP_GO_LIVE_DATE,STORE_CONCEPT_NAME,UBER_EATS_MARKUP_DATE
182,947,124,CA124,Franchise,2003-09-24,1999-12-31,CARSON,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2003-09-24,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
183,75,1766,KS1766,Franchise,2020-08-12,1999-12-31,WICHITA,KS,Kansas,Central,678.0,WICHITA-HUTCHINSON PLUS,Active,1.0,Southwest,0.0,2020-08-12,Operational,DomesticFranchise,WICHITA-HUTCHINSON PLUS,2020-08-12,2020-08-12,2020-09-27,Original,2022-07-20
184,952,129,TX129,Franchise,2003-10-15,1999-12-31,CROWLEY,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2003-10-15,Operational,DomesticFranchise,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-09-27,Original,2022-07-20
185,829,6,TX6,Franchise,1998-09-12,1999-12-31,SAN ANTONIO,TX,Texas,Central,641.0,SAN ANTONIO,Active,1.0,Southwest,0.0,1998-09-12,Operational,DomesticFranchise,SAN ANTONIO,2019-05-08,2019-05-08,2020-08-23,Original,2022-07-20
186,846,23,TX23,Franchise,2001-01-12,1999-12-31,SAN ANTONIO,TX,Texas,Central,641.0,SAN ANTONIO,Active,1.0,Southwest,0.0,2001-01-12,Operational,DomesticFranchise,SAN ANTONIO,2019-05-08,2019-05-08,2020-09-27,Original,2022-07-20
187,861,38,TX38,Franchise,2001-12-01,1999-12-31,SAN ANTONIO,TX,Texas,Central,641.0,SAN ANTONIO,Active,1.0,Southwest,0.0,2001-12-01,Operational,DomesticFranchise,SAN ANTONIO,2019-05-08,2019-05-08,2020-09-27,Original,2001-12-01
188,845,22,TX22,Franchise,2001-01-09,1999-12-31,WACO,TX,Texas,Central,625.0,WACO-TEMPLE-BRYAN,Active,1.0,Southwest,0.0,2001-01-09,Operational,DomesticFranchise,WACO-TEMPLE-BRYAN,2019-10-16,2019-10-16,2020-09-27,Original,2022-07-06
189,856,33,TX33,Franchise,2001-09-26,1999-12-31,TYLER,TX,Texas,Central,709.0,TYLER-LONGVIEW(LFKN&NCGD),Active,1.0,Southwest,0.0,2001-09-26,Operational,DomesticFranchise,TYLER-LONGVIEW(LFKN&NCGD),2019-11-13,2019-11-13,2020-09-27,Original,2001-09-26
190,900,77,TX77,Franchise,2002-10-21,1999-12-31,WACO,TX,Texas,Central,625.0,WACO-TEMPLE-BRYAN,Active,1.0,Southwest,0.0,2002-10-21,Operational,DomesticFranchise,WACO-TEMPLE-BRYAN,2019-10-16,2019-10-16,2020-09-27,Original,2022-07-06
191,909,86,TX86,Franchise,2002-12-06,1999-12-31,SPRING,TX,Texas,Central,618.0,HOUSTON,Active,1.0,Southwest,0.0,2002-12-06,Operational,DomesticFranchise,HOUSTON,2018-12-05,2018-12-05,2020-09-27,Original,2022-07-20
192,47,1738,TX1738,Franchise,2020-10-04,1999-12-31,JACINTO CITY,TX,Texas,Central,618.0,HOUSTON,Active,1.0,Southwest,0.0,2020-10-04,Operational,DomesticFranchise,HOUSTON,2020-10-04,2020-10-04,2020-10-04,Original,2022-07-06
246,872,49,LA49,Franchise,2002-03-16,1999-12-31,HOUMA,LA,Louisiana,Central,622.0,NEW ORLEANS,Active,2.0,Southeast,0.0,2002-03-16,Operational,DomesticFranchise,NEW ORLEANS,2019-10-16,2019-10-16,2020-09-27,Original,2022-07-20
253,68,1759,NC1759,Franchise,2020-10-18,1999-12-31,DURHAM,NC,North Carolina,Eastern,560.0,RALEIGH-DURHAM (FAYETVLLE),Active,2.0,Southeast,0.0,2020-10-18,Operational,DomesticFranchise,RALEIGH-DURHAM (FAYETVLLE),2020-10-18,2020-10-18,2020-10-18,Original,2020-10-18
259,598948,2607,MI2607,Franchise,2024-04-25,1999-12-31,HOLLAND,MI,Michigan,Unknown,563.0,GRAND RAPIDS-KALMZOO-B.CRK,Active,3.0,North,0.0,2024-04-25,Operational,DomesticFranchise,Grand Rapids-Kalmzoo-B.Crk,2024-04-25,,2024-04-25,Original,2024-04-25
264,64,1755,CA1755,Franchise,2021-01-10,1999-12-31,CASTAIC,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2021-01-10,Operational,DomesticFranchise,LOS ANGELES,2021-01-10,2021-01-11,2021-01-11,Original,2022-07-20
265,886,63,TX63,Franchise,2002-07-24,1999-12-31,LUBBOCK,TX,Texas,Central,651.0,LUBBOCK,Active,1.0,Southwest,0.0,2002-07-24,Operational,DomesticFranchise,LUBBOCK,2019-11-13,2019-11-13,2020-09-27,Original,2022-07-20
266,34,1725,OH1725,Franchise,2020-05-14,1999-12-31,WILLOUGHBY,OH,Ohio,Central,510.0,CLEVELAND-AKRON (CANTON),Active,3.0,North,0.0,2020-05-14,Operational,DomesticFranchise,CLEVELAND-AKRON (CANTON),2020-05-14,2020-05-20,2020-09-27,Original,2022-07-20
270,710300,2629,KS2629,Franchise,2024-04-03,1999-12-31,TOPEKA,KS,Kansas,Central,650.0,OKLAHOMA CITY,Active,1.0,Southwest,0.0,2024-04-03,Operational,DomesticFranchise,TOPEKA,2024-04-03,,2024-04-03,Original,2024-04-03
271,50,1741,OH1741,Franchise,2020-07-17,1999-12-31,CANTON,OH,Ohio,Eastern,510.0,CLEVELAND-AKRON (CANTON),Active,3.0,North,0.0,2020-07-17,Operational,DomesticFranchise,CLEVELAND-AKRON (CANTON),2020-07-17,2020-07-17,2020-09-27,Original,2022-07-20
273,827,4,TX4,Franchise,1998-07-18,1999-12-31,FORT WORTH,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,1998-07-18,Operational,DomesticFranchise,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-09-27,Original,2022-07-06
274,15,1705,IL1705,Franchise,2020-07-27,1999-12-31,CHICAGO,IL,Illinois,Central,602.0,CHICAGO,Active,3.0,North,0.0,2020-07-27,Operational,DomesticFranchise,CHICAGO,2020-07-27,2020-07-27,2020-09-27,Original,2021-04-28
275,4,1694,TX1694,Franchise,2019-12-21,1999-12-31,EDINBURG,TX,Texas,Central,636.0,HARLINGEN-WSLCO-BRNSVL-MCA,Active,1.0,Southwest,0.0,2019-12-21,Operational,DomesticFranchise,HARLINGEN-WSLCO-BRNSVL-MCA,2020-01-22,2020-01-22,2020-09-27,Original,2022-07-20
276,866558,2617,MI2617,Franchise,2024-03-11,1999-12-31,FARMINGTON HILLS,MI,Michigan,Eastern,505.0,DETROIT,Active,3.0,North,0.0,2024-03-11,Operational,DomesticFranchise,DETROIT,,,2024-03-11,Original,2024-03-11
280,860,37,FL37,Franchise,2001-11-08,1999-12-31,TALLAHASSEE,FL,Florida,Eastern,530.0,TALLAHASSEE-THOMASVILLE,Active,2.0,Southeast,0.0,2001-11-08,Operational,DomesticFranchise,TALLAHASSEE-THOMASVILLE,2019-09-18,2019-09-18,2020-09-06,Original,2022-07-20
281,870,47,FL47,Franchise,2002-03-02,1999-12-31,GAINESVILLE,FL,Florida,Eastern,592.0,GAINESVILLE,Active,2.0,Southeast,0.0,2002-03-02,Operational,DomesticFranchise,GAINESVILLE,2019-09-18,2019-09-18,2020-09-27,Original,2022-07-20
282,871,48,GA48,Franchise,2002-03-02,1999-12-31,MARTINEZ,GA,Georgia,Eastern,520.0,AUGUSTA-AIKEN,Active,2.0,Southeast,0.0,2002-03-02,Operational,DomesticFranchise,AUGUSTA-AIKEN,2019-09-18,2019-09-18,2020-09-27,Original,2022-07-20
283,915,92,FL92,Franchise,2003-01-26,1999-12-31,MIAMI GARDENS,FL,Florida,Eastern,528.0,MIAMI-FT. LAUDERDALE,Active,2.0,Southeast,0.0,2003-01-26,Operational,DomesticFranchise,MIAMI-FT. LAUDERDALE,2019-03-20,2019-03-20,2020-09-27,Original,2022-07-20
284,924,101,GA101,Franchise,2003-03-12,1999-12-31,AUGUSTA,GA,Georgia,Eastern,520.0,AUGUSTA-AIKEN,Active,2.0,Southeast,0.0,2003-03-12,Operational,DomesticFranchise,AUGUSTA-AIKEN,2019-09-18,2019-09-18,2020-09-27,Original,2022-07-20
285,928,105,FL105,Franchise,2003-04-30,1999-12-31,TALLAHASSEE,FL,Florida,Eastern,530.0,TALLAHASSEE-THOMASVILLE,Active,2.0,Southeast,0.0,2003-04-30,Operational,DomesticFranchise,TALLAHASSEE-THOMASVILLE,2019-09-18,2019-09-18,2020-09-27,Original,2022-07-20
286,899,76,GA76,Franchise,2002-09-20,1999-12-31,ATLANTA,GA,Georgia,Eastern,524.0,ATLANTA,Active,2.0,Southeast,0.0,2002-09-20,Operational,DomesticFranchise,ATLANTA,2019-06-05,2019-06-05,2020-09-27,Original,2022-07-20
287,894,71,TX71,Franchise,2002-08-29,1999-12-31,PASADENA,TX,Texas,Central,618.0,HOUSTON,Active,1.0,Southwest,0.0,2002-08-29,Operational,DomesticFranchise,HOUSTON,2018-11-28,2018-11-28,2020-09-27,Original,2022-07-20
288,917,94,CO94,Franchise,2003-01-29,1999-12-31,AURORA,CO,Colorado,Mountain,751.0,DENVER,Active,4.0,West,0.0,2003-01-29,Operational,DomesticFranchise,DENVER,2018-09-12,2018-09-12,2020-09-27,Original,2022-07-20
290,942,119,TX119,Franchise,2003-08-29,1999-12-31,LONGVIEW,TX,Texas,Central,709.0,TYLER-LONGVIEW(LFKN&NCGD),Active,1.0,Southwest,0.0,2003-08-29,Operational,DomesticFranchise,TYLER-LONGVIEW(LFKN&NCGD),2019-11-13,2019-11-13,2020-09-27,Original,2022-07-20
291,72,1763,TX1763,Franchise,2020-08-26,1999-12-31,SULPHUR SPRINGS,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2020-08-26,Operational,DomesticFranchise,DALLAS-FT. WORTH,2020-10-26,2020-10-26,2020-09-27,Original,2022-07-20
292,40,1731,OR1731,Franchise,2020-06-15,1999-12-31,TUALATIN,OR,Oregon,Pacific,820.0,"PORTLAND, OR",Active,4.0,West,0.0,2020-06-15,Operational,DomesticFranchise,"PORTLAND, OR",2020-06-25,2020-06-25,2020-09-27,Original,2022-07-20
293,907,84,TX84,Franchise,2002-12-03,1999-12-31,ABILENE,TX,Texas,Central,662.0,ABILENE-SWEETWATER,Active,1.0,Southwest,0.0,2002-12-03,Operational,DomesticFranchise,ABILENE-SWEETWATER,2019-11-13,2019-11-13,2020-09-27,Original,2022-07-20
296,32,1723,AL1723,Franchise,2020-07-20,1999-12-31,BIRMINGHAM,AL,Alabama,Central,630.0,BIRMINGHAM (ANN AND TUSC),Active,2.0,Southeast,0.0,2020-07-20,Operational,DomesticFranchise,BIRMINGHAM (ANN AND TUSC),2020-07-20,2020-07-20,2020-09-27,Original,2022-07-20
298,841,18,AL18,Franchise,2000-05-27,1999-12-31,FORT PAYNE,AL,Alabama,Central,691.0,HUNTSVILLE-DECATUR (FLOR),Active,2.0,Southeast,0.0,2000-05-27,Operational,DomesticFranchise,HUNTSVILLE-DECATUR (FLOR),,,2020-09-27,Original,2000-05-27
299,885,62,TX62,Franchise,2002-07-18,1999-12-31,ODESSA,TX,Texas,Central,633.0,ODESSA-MIDLAND,Active,1.0,Southwest,0.0,2002-07-18,Operational,DomesticFranchise,ODESSA-MIDLAND,2019-11-13,2019-11-13,2020-09-27,Original,2022-07-20
300,545194,2603,NE2603,Franchise,2024-02-07,1999-12-31,PAPILLION,NE,Nebraska,Central,652.0,OMAHA,Active,1.0,Southwest,0.0,2024-02-07,Operational,DomesticFranchise,OMAHA,2024-02-07,,2024-02-07,Original,2024-02-07
301,836,13,TX13,Franchise,1999-11-06,1999-12-31,DALLAS,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,1999-11-06,Operational,DomesticFranchise,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-09-27,Original,2022-07-20
308,74,1765,IL1765,Franchise,2020-09-21,1999-12-31,TINLEY PARK,IL,Illinois,Eastern,602.0,CHICAGO,Active,3.0,North,0.0,2020-09-21,Operational,DomesticFranchise,CHICAGO,2020-09-21,2020-09-21,2020-09-27,Original,2021-04-21
309,92,1783,NY1783,Franchise,2020-12-14,1999-12-31,BROOKLYN,NY,New York,Eastern,501.0,NEW YORK,Active,3.0,North,0.0,2020-12-14,Operational,DomesticFranchise,NEW YORK,2020-12-30,2020-12-30,2020-12-16,Original,2021-05-26
310,8,1698,PA1698,Franchise,2020-03-05,1999-12-31,PHILADELPHIA,PA,Pennsylvania,Eastern,504.0,PHILADELPHIA,Active,3.0,North,0.0,2020-03-05,Operational,DomesticFranchise,PHILADELPHIA,2020-03-24,2020-03-25,2020-09-27,Original,2021-05-12
311,48,1739,DE1739,Franchise,2021-02-03,1999-12-31,WILMINGTON,DE,Delaware,Eastern,504.0,PHILADELPHIA,Active,3.0,North,0.0,2021-02-03,Operational,DomesticFranchise,PHILADELPHIA,2021-02-03,,2021-02-03,Original,2022-07-06
312,825,2,TX2,Franchise,1998-05-09,1999-12-31,IRVING,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,1998-05-09,Operational,DomesticFranchise,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-09-27,Original,2022-07-20
313,943,120,MO120,Franchise,2003-08-30,1999-12-31,SAINT LOUIS,MO,Missouri,Central,609.0,ST. LOUIS,Active,3.0,North,0.0,2003-08-30,Operational,DomesticFranchise,ST. LOUIS,2019-08-28,2019-08-28,2020-09-27,Original,2022-07-06
314,71,1762,TX1762,Franchise,2020-11-11,1999-12-31,ANDREWS,TX,Texas,Central,633.0,ODESSA-MIDLAND,Active,1.0,Southwest,0.0,2020-11-11,Operational,DomesticFranchise,ODESSA-MIDLAND,2020-11-11,2020-11-11,2020-11-11,Original,2020-11-11
315,87,1778,AL1778,Franchise,2020-10-05,1999-12-31,HOOVER,AL,Alabama,Central,630.0,BIRMINGHAM (ANN AND TUSC),Active,2.0,Southeast,0.0,2020-10-05,Operational,DomesticFranchise,BIRMINGHAM (ANN AND TUSC),2020-10-06,2020-10-05,2020-10-05,Original,2022-07-20
316,94,1785,TX1785,Franchise,2020-12-18,1999-12-31,HOUSTON,TX,Texas,Central,618.0,HOUSTON,Active,1.0,Southwest,0.0,2020-12-18,Operational,DomesticFranchise,HOUSTON,2020-12-18,2021-01-04,2020-12-18,Original,2022-07-20
317,978,155,OH155,Franchise,2004-02-04,1999-12-31,MENTOR ON THE LAKE,OH,Ohio,Eastern,510.0,CLEVELAND-AKRON (CANTON),Active,3.0,North,0.0,2004-02-04,Operational,DomesticFranchise,CLEVELAND-AKRON (CANTON),2019-08-28,2019-08-28,2020-09-27,Original,2022-07-20
318,104,1795,MO1795,Franchise,2020-10-12,1999-12-31,RAYTOWN,MO,Missouri,Central,616.0,KANSAS CITY,Active,1.0,Southwest,0.0,2020-10-12,Operational,DomesticFranchise,KANSAS CITY,2020-10-12,2020-10-13,2020-10-13,Original,2022-07-20
319,105,1796,KS1796,Franchise,2021-01-11,1999-12-31,MISSION,KS,Kansas,Central,616.0,KANSAS CITY,Active,1.0,Southwest,0.0,2021-01-11,Operational,DomesticFranchise,KANSAS CITY,2021-01-11,,2021-01-11,Original,2021-08-27
320,106,1797,MO1797,Franchise,2021-03-03,1999-12-31,KANSAS CITY,MO,Missouri,Central,616.0,KANSAS CITY,Active,1.0,Southwest,0.0,2021-03-03,Operational,DomesticFranchise,KANSAS CITY,2021-03-03,2021-03-03,2021-03-03,Original,2022-07-20
321,121,1812,CA1812,Franchise,2020-11-23,1999-12-31,WILDOMAR,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2020-11-23,Operational,DomesticFranchise,LOS ANGELES,2020-11-23,2020-11-23,2020-11-23,Original,2022-07-20
322,994,171,CO171,Franchise,2004-04-28,1999-12-31,AURORA,CO,Colorado,Mountain,751.0,DENVER,Active,4.0,West,0.0,2004-04-28,Operational,DomesticFranchise,DENVER,2018-09-12,2018-09-12,2020-09-27,Original,2022-07-20
323,128,1819,OK1819,Franchise,2020-11-04,1999-12-31,ENID,OK,Oklahoma,Central,650.0,OKLAHOMA CITY,Active,1.0,Southwest,0.0,2020-11-04,Operational,DomesticFranchise,OKLAHOMA CITY,2020-11-04,2020-11-04,2020-11-04,Original,2022-07-20
324,130,1821,CA1821,Franchise,2021-01-31,1999-12-31,MORENO VALLEY,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2021-01-31,Operational,DomesticFranchise,LOS ANGELES,2021-01-31,2021-01-31,2021-01-31,Original,2021-01-31
325,138,1829,MI1829,Franchise,2020-12-23,1999-12-31,CANTON,MI,Michigan,Eastern,505.0,DETROIT,Active,3.0,North,0.0,2020-12-23,Operational,DomesticFranchise,DETROIT,2020-12-23,2020-12-23,2020-12-23,Original,2022-07-20
326,1655,833,OH833,Franchise,2014-12-10,1999-12-31,CINCINNATI,OH,Ohio,Eastern,515.0,CINCINNATI,Active,3.0,North,0.0,2014-12-10,Operational,DomesticFranchise,CINCINNATI,2019-06-26,2019-06-26,2020-09-27,Original,2022-07-20
327,1686,864,IL864,Franchise,2014-12-11,1999-12-31,BOLINGBROOK,IL,Illinois,Central,602.0,CHICAGO,Active,3.0,North,0.0,2014-12-11,Operational,DomesticFranchise,CHICAGO,2017-11-02,2017-11-02,2020-09-27,Original,2022-07-20
328,1704,882,CO882,Franchise,2015-09-23,1999-12-31,LITTLETON,CO,Colorado,Mountain,751.0,DENVER,Active,4.0,West,0.0,2015-09-23,Operational,DomesticFranchise,DENVER,2018-09-12,2018-09-12,2020-09-27,Original,2022-07-20
329,1711,889,IL889,Franchise,2015-03-09,1999-12-31,HARWOOD HEIGHTS,IL,Illinois,Central,602.0,CHICAGO,Active,3.0,North,0.0,2015-03-09,Operational,DomesticFranchise,CHICAGO,2017-11-02,2017-11-02,2020-09-27,Original,2022-01-04
330,1714,892,NM892,Franchise,2015-03-11,1999-12-31,CLOVIS,NM,New Mexico,Mountain,634.0,AMARILLO,Active,1.0,Southwest,0.0,2015-03-11,Operational,DomesticFranchise,AMARILLO,2019-12-11,2019-12-11,2020-09-27,Original,2022-07-20
331,1716,894,IL894,Franchise,2015-06-29,1999-12-31,CHICAGO,IL,Illinois,Central,602.0,CHICAGO,Active,3.0,North,0.0,2015-06-29,Operational,DomesticFranchise,CHICAGO,2018-02-22,2018-02-22,2020-09-27,Original,2021-05-11
332,1740,953,TX953,Corporate,1998-11-14,1999-12-31,ARLINGTON,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,1.0,2019-08-22,Operational,DomesticCorporate,DALLAS-FT. WORTH,2019-09-18,2019-09-20,2020-08-16,Original,2022-07-06
333,1744,960,TX960,Corporate,1999-05-08,1999-12-31,ARLINGTON,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,1.0,2018-02-19,Operational,DomesticCorporate,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-08-16,Original,2022-07-06
334,1748,964,TX964,Corporate,2016-11-07,1999-12-31,MCKINNEY,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2016-11-07,Operational,DomesticCorporate,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-08-16,Original,2022-07-06
335,1751,967,TX967,Corporate,2004-01-07,1999-12-31,CARROLLTON,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2004-01-07,Operational,DomesticCorporate,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-08-16,Original,2022-07-06
336,1752,968,TX968,Corporate,2005-03-04,1999-12-31,FRISCO,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2005-03-04,Operational,DomesticCorporate,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-08-16,Original,2022-07-06
337,1753,969,TX969,Corporate,2006-02-06,1999-12-31,FRISCO,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2006-02-06,Operational,DomesticCorporate,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-08-16,Original,2022-07-06
338,1765,981,TX981,Corporate,2001-11-29,1999-12-31,FORT WORTH,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2001-11-29,Operational,DomesticCorporate,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-08-16,Original,2022-07-06
339,1786,1005,MN1005,Franchise,2015-06-03,1999-12-31,BROOKLYN CENTER,MN,Minnesota,Central,613.0,MINNEAPOLIS-ST. PAUL,Active,3.0,North,0.0,2015-06-03,Operational,DomesticFranchise,MINNEAPOLIS-ST. PAUL,2019-10-16,2019-10-16,2020-09-27,Original,2022-07-20
340,1787,1006,IL1006,Franchise,2015-04-30,1999-12-31,ADDISON,IL,Illinois,Central,602.0,CHICAGO,Active,3.0,North,0.0,2015-04-30,Operational,DomesticFranchise,CHICAGO,2017-11-02,2017-11-02,2020-09-27,Original,2022-07-20
341,1797,1016,IN1016,Franchise,2015-07-29,1999-12-31,INDIANAPOLIS,IN,Indiana,Eastern,527.0,INDIANAPOLIS,Active,3.0,North,0.0,2015-07-29,Operational,DomesticFranchise,INDIANAPOLIS,2019-12-11,2019-12-11,2020-09-27,Original,2022-07-20
342,1808,1027,NJ1027,Franchise,2015-10-01,1999-12-31,NORTH BRUNSWICK,NJ,New Jersey,Eastern,501.0,NEW YORK,Active,3.0,North,0.0,2015-10-01,Operational,DomesticFranchise,NEW YORK,2019-08-28,2018-09-14,2020-09-27,Original,2021-04-21
343,1812,1031,IL1031,Franchise,2015-08-20,1999-12-31,MOLINE,IL,Illinois,Central,682.0,DAVENPORT-R.ISLAND-MOLINE,Active,3.0,North,0.0,2015-08-20,Operational,DomesticFranchise,DAVENPORT-R.ISLAND-MOLINE,2019-08-28,2019-08-28,2020-09-27,Original,2022-07-20
344,1820,1039,NJ1039,Franchise,2015-12-10,1999-12-31,NORTH BERGEN,NJ,New Jersey,Eastern,501.0,NEW YORK,Active,3.0,North,0.0,2015-12-10,Operational,DomesticFranchise,NEW YORK,2019-08-28,2017-11-10,2020-09-27,Original,2021-05-05
345,1842,1061,MO1061,Franchise,2015-12-21,1999-12-31,KANSAS CITY,MO,Missouri,Central,616.0,KANSAS CITY,Active,1.0,Southwest,0.0,2015-12-21,Operational,DomesticFranchise,KANSAS CITY,2019-03-06,2019-03-06,2020-09-27,Original,2022-07-20
346,1844,1063,CA1063,Franchise,2015-12-16,1999-12-31,CAMARILLO,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2015-12-16,Operational,DomesticFranchise,LOS ANGELES,2018-11-14,2018-11-14,2020-09-27,Original,2022-07-20
347,145,1836,AZ1836,Franchise,2021-02-27,1999-12-31,MESA,AZ,Arizona,Pacific,753.0,PHOENIX (PRESCOTT),Active,1.0,Southwest,0.0,2021-02-27,Operational,DomesticFranchise,PHOENIX (PRESCOTT),2021-02-27,,2021-03-01,Original,2022-07-20
348,151,1842,NM1842,Franchise,2021-03-03,1999-12-31,ALBUQUERQUE,NM,New Mexico,Pacific,790.0,ALBUQUERQUE-SANTA FE,Active,1.0,Southwest,0.0,2021-03-03,Operational,DomesticFranchise,ALBUQUERQUE-SANTA FE,2021-03-03,,2021-03-03,Original,2022-07-20
349,1856,1075,IL1075,Franchise,2016-05-19,1999-12-31,CHICAGO,IL,Illinois,Central,602.0,CHICAGO,Active,3.0,North,0.0,2016-05-19,Operational,DomesticFranchise,CHICAGO,2017-11-02,2017-11-02,2020-09-27,Original,2021-05-04
350,1864,1083,IL1083,Franchise,2016-02-25,1999-12-31,BLOOMINGTON,IL,Illinois,Central,675.0,PEORIA-BLOOMINGTON,Active,3.0,North,0.0,2016-02-25,Operational,DomesticFranchise,PEORIA-BLOOMINGTON,2018-04-02,2018-04-09,2020-09-27,Original,2022-07-20
351,155,1846,IL1846,Franchise,2020-12-07,1999-12-31,COUNTRY CLUB HILLS,IL,Illinois,Central,602.0,CHICAGO,Active,3.0,North,0.0,2020-12-07,Operational,DomesticFranchise,CHICAGO,2020-12-07,2020-12-07,2020-12-07,Original,2021-05-05
352,167,1858,NM1858,Franchise,2021-05-19,1999-12-31,ALAMOGORDO,NM,New Mexico,Central,790.0,ALBUQUERQUE-SANTA FE,Active,1.0,Southwest,0.0,2021-05-19,Operational,DomesticFranchise,ALBUQUERQUE-SANTA FE,2021-05-19,2021-05-19,2021-05-19,Original,2021-05-19
353,168,1859,OK1859,Franchise,2021-02-21,1999-12-31,ARDMORE,OK,Oklahoma,Central,657.0,SHERMAN-ADA,Active,1.0,Southwest,0.0,2021-02-21,Operational,DomesticFranchise,SHERMAN-ADA,2021-02-21,2021-02-24,2021-02-24,Original,2022-07-20
354,1050,227,CO227,Franchise,2005-04-29,1999-12-31,DENVER,CO,Colorado,Mountain,751.0,DENVER,Active,4.0,West,0.0,2005-04-29,Operational,DomesticFranchise,DENVER,2018-10-08,2018-10-08,2020-09-27,Original,2022-07-20
355,1872,1091,CO1091,Franchise,2016-05-11,1999-12-31,GLENDALE,CO,Colorado,Mountain,751.0,DENVER,Active,4.0,West,0.0,2016-05-11,Operational,DomesticFranchise,DENVER,2018-09-12,2018-09-12,2020-09-27,Original,2022-07-20
356,177,1868,CA1868,Franchise,2021-04-02,1999-12-31,CORONA,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2021-04-02,Operational,DomesticFranchise,LOS ANGELES,2021-04-02,2021-04-02,2021-04-02,Original,2021-04-02
357,179,1870,CA1870,Franchise,2021-06-08,1999-12-31,MOUNTAIN VIEW,CA,California,Pacific,807.0,SAN FRANCISCO-OAK-SAN JOSE,Active,4.0,West,0.0,2021-06-08,Operational,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,2021-06-09,2021-06-10,2021-06-08,Original,2022-07-20
358,181,1872,CA1872,Franchise,2021-02-09,1999-12-31,SANTA BARBARA,CA,California,Pacific,855.0,SANTABARBRA-SANMAR-SANLUOB,Active,4.0,West,0.0,2021-02-09,Operational,DomesticFranchise,SANTABARBRA-SANMAR-SANLUOB,2021-02-09,,2021-02-09,Original,2022-07-20
359,182,1873,CA1873,Franchise,2021-03-22,1999-12-31,SAN BERNARDINO,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2021-03-22,Operational,DomesticFranchise,LOS ANGELES,2021-03-22,,2021-03-22,Original,2022-07-20
360,193,1884,TX1884,Franchise,2021-03-22,1999-12-31,ANGLETON,TX,Texas,Central,618.0,HOUSTON,Active,1.0,Southwest,0.0,2021-03-22,Operational,DomesticFranchise,HOUSTON,2021-03-22,2021-03-22,2021-03-22,Original,2022-07-20
361,1898,1117,OH1117,Franchise,2016-05-21,1999-12-31,CLEVELAND,OH,Ohio,Eastern,510.0,CLEVELAND-AKRON (CANTON),Active,3.0,North,0.0,2016-05-21,Operational,DomesticFranchise,CLEVELAND-AKRON (CANTON),2019-06-26,2019-06-26,2020-09-27,Original,2016-05-21
